COMPRESION (CUBO)
ID	Fecha	Hora	Gradiente [kN/s]	Carga inicio [kN]	Carga rotura [%]	Longitud [mm]	Ancho [mm]	Temperatura [C]	Peso [Kg]	Densidad [Kg/m3]	Dias	Carga maxima [kN]	Resistencia maxima [Mpa]
0017	11/12/2025	07:30:51	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  525.802	   23.369
0018	11/12/2025	08:06:30	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  915.688	   40.697
0019	11/12/2025	08:11:36	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1013.486	   45.044
0020	11/12/2025	09:03:51	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1297.784	   57.679
0021	11/12/2025	09:15:21	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  580.102	   25.782
0022	11/12/2025	09:26:34	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1281.548	   56.958
0024	11/12/2025	09:39:52	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  856.319	   38.059
0025	11/12/2025	11:05:39	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  684.931	   30.441
0026	11/12/2025	11:08:14	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  671.303	   29.836
0091	12/12/2025	15:23:36	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  836.839	   37.193
0092	12/12/2025	15:26:58	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  697.823	   31.014
0093	12/12/2025	15:29:36	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  724.512	   32.201
0094	12/12/2025	15:31:19	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  510.247	   22.678
0095	13/12/2025	08:15:01	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1142.318	   50.770
0096	13/12/2025	08:20:05	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1205.289	   53.568
0097	13/12/2025	08:22:31	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1537.641	   68.340
0098	13/12/2025	08:25:35	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1572.505	   69.889
0099	13/12/2025	08:29:03	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1150.688	   51.142
0100	13/12/2025	08:31:14	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1094.799	   48.658
0101	13/12/2025	08:34:46	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1265.142	   56.229
0102	13/12/2025	08:56:14	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  682.245	   30.322
0103	13/12/2025	08:58:02	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  669.833	   29.770
0104	13/12/2025	09:00:27	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  841.645	   37.406
0105	13/12/2025	09:03:16	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  845.830	   37.592
0106	13/12/2025	09:06:10	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1065.787	   47.368
0107	13/12/2025	09:11:12	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1022.312	   45.436
0108	13/12/2025	09:14:29	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  832.485	   36.999
0109	13/12/2025	09:17:15	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  843.766	   37.501
0110	13/12/2025	09:20:14	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  926.108	   41.160
0111	13/12/2025	09:24:03	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  815.861	   36.260
0112	13/12/2025	09:26:48	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  785.524	   34.912
0113	13/12/2025	09:29:41	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  859.485	   38.199
0114	13/12/2025	09:32:08	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  991.677	   44.075
0115	13/12/2025	09:35:11	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  997.400	   44.329
0196	16/12/2025	06:41:45	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  508.061	   22.580
0197	16/12/2025	09:37:44	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  482.089	   21.426
0198	16/12/2025	09:41:37	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  507.039	   22.535
0199	16/12/2025	09:45:12	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  794.261	   35.300
0200	16/12/2025	11:34:49	  11.250	   50.000	 5.0	100.00	150.00	20.00	 8.10	2400.00	  0	  234.513	   15.634
0226	17/12/2025	07:19:35	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  675.459	   30.020
0227	17/12/2025	08:59:12	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1050.925	   46.708
0228	17/12/2025	09:02:32	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1195.188	   53.119
0229	17/12/2025	09:03:59	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1033.786	   45.946
0230	17/12/2025	09:10:09	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1113.391	   49.484
0231	17/12/2025	09:12:17	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1262.427	   56.108
0232	17/12/2025	09:23:00	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1158.945	   51.509
0233	17/12/2025	09:33:05	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1661.327	   73.837
0234	17/12/2025	10:04:25	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  291.955	   12.976
0235	17/12/2025	10:08:54	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1363.125	   60.583
0236	17/12/2025	10:12:02	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  310.900	   13.818
0237	17/12/2025	10:18:39	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  971.491	   43.177
0238	17/12/2025	10:21:34	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  975.107	   43.338
0239	17/12/2025	10:22:18	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1085.631	   48.250
0240	17/12/2025	10:24:28	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1063.026	   47.246
0241	17/12/2025	10:27:57	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  841.787	   37.413
0242	17/12/2025	10:36:09	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  948.999	   42.178
0243	17/12/2025	10:45:36	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  861.464	   38.287
0244	17/12/2025	10:48:59	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	  834.803	   37.102
0245	17/12/2025	10:55:21	  11.250	   50.000	 5.0	150.00	150.00	20.00	 8.10	2400.00	  0	 1022.568	   45.447
COMPRESION (CUBO)
ID	Fecha	Hora	Gradiente [MPa/s]	Carga inicio [kN]	Carga rotura [%]	Longitud [mm]	Ancho [mm]	Temperatura [C]	Peso [Kg]	Densidad [Kg/m3]	Dias	Carga maxima [kN]	Resistencia maxima [Mpa]
COMPRESION (CILINDRO)
ID	Fecha	Hora	Gradiente [kN/s]	Carga inicio [kN]	Carga rotura [%]	Diametro [mm]	Temperatura [C]	Peso [Kg]	Densidad [Kg/m3]	Dias	Carga maxima [kN]	Resistencia maxima [Mpa]
0001	10/12/2025	13:26:10	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  105.006	   13.370
0002	10/12/2025	13:30:21	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  180.994	   23.045
0003	10/12/2025	13:37:49	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  104.695	   13.330
0004	10/12/2025	13:44:37	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  325.944	   41.500
0005	10/12/2025	13:50:05	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	   98.457	   12.536
0006	10/12/2025	13:54:14	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  115.930	   14.761
0007	10/12/2025	13:58:45	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  127.192	   16.195
0008	10/12/2025	14:02:05	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  112.175	   14.283
0009	10/12/2025	14:10:29	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  129.592	   16.500
0010	10/12/2025	14:14:50	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  135.604	   17.266
0011	10/12/2025	15:42:30	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  166.315	   21.176
0012	10/12/2025	15:43:53	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  154.291	   19.645
0013	10/12/2025	15:45:51	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  227.907	   29.018
0014	10/12/2025	15:50:15	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  225.565	   28.720
0015	10/12/2025	15:52:52	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  120.079	   15.289
0016	10/12/2025	15:56:15	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  119.063	   15.160
0023	11/12/2025	09:32:57	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	   68.254	    8.690
0027	11/12/2025	13:04:34	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  240.412	   30.610
0028	11/12/2025	13:09:26	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  241.626	   30.765
0029	11/12/2025	13:14:31	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  233.525	   29.733
0030	11/12/2025	13:18:15	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  238.493	   30.366
0031	11/12/2025	13:33:35	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  125.358	   15.961
0032	11/12/2025	13:38:06	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  124.144	   15.806
0033	11/12/2025	13:40:11	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  115.534	   14.710
0034	11/12/2025	13:56:22	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  198.297	   25.248
0035	11/12/2025	14:06:13	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  196.180	   24.978
0036	11/12/2025	14:32:08	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  166.372	   21.183
0037	11/12/2025	14:36:55	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  171.904	   21.888
0038	11/12/2025	14:50:00	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  270.305	   34.416
0039	11/12/2025	14:53:41	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  263.982	   33.611
0040	11/12/2025	14:57:22	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  234.033	   29.798
0041	11/12/2025	15:00:30	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  228.811	   29.133
0042	11/12/2025	15:14:57	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  284.249	   36.192
0043	11/12/2025	15:17:53	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  288.032	   36.673
0044	11/12/2025	15:21:15	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  307.153	   39.108
0045	11/12/2025	15:27:39	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  212.411	   27.045
0046	11/12/2025	15:36:44	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  151.665	   19.311
0047	11/12/2025	15:41:46	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  121.970	   15.530
0048	11/12/2025	15:44:36	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  315.271	   40.142
0049	11/12/2025	15:48:33	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  306.614	   39.039
0050	11/12/2025	15:53:39	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  271.011	   34.506
0051	11/12/2025	15:59:08	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  268.244	   34.154
0052	11/12/2025	16:04:45	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	   68.000	    8.658
0053	11/12/2025	16:07:44	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	   75.734	    9.643
0054	11/12/2025	16:11:07	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  297.064	   37.823
0055	11/12/2025	16:16:35	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  281.878	   35.890
0056	11/12/2025	16:19:25	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  206.511	   26.294
0057	11/12/2025	16:23:47	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  199.595	   25.413
0058	11/12/2025	16:28:25	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  134.898	   17.176
0059	12/12/2025	09:23:59	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  179.921	   22.908
0060	12/12/2025	09:30:08	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  194.712	   24.792
0061	12/12/2025	09:39:34	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  179.102	   22.804
0062	12/12/2025	09:44:01	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  172.328	   21.941
0063	12/12/2025	09:55:14	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  124.482	   15.850
0064	12/12/2025	10:04:24	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  269.289	   34.287
0065	12/12/2025	10:08:16	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  260.623	   33.184
0066	12/12/2025	10:13:28	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  205.580	   26.175
0067	12/12/2025	10:20:02	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  281.737	   35.872
0068	12/12/2025	10:26:02	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  207.443	   26.412
0069	12/12/2025	10:30:10	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  263.163	   33.507
0070	12/12/2025	10:36:13	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  135.886	   17.302
0071	12/12/2025	10:41:50	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  227.286	   28.939
0072	12/12/2025	10:46:49	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  176.872	   22.520
0073	12/12/2025	10:50:34	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	   76.919	    9.794
0074	12/12/2025	10:55:09	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  295.173	   37.583
0075	12/12/2025	11:01:51	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  304.428	   38.761
0076	12/12/2025	11:07:35	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  178.679	   22.750
0077	12/12/2025	11:13:56	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  154.573	   19.681
0078	12/12/2025	11:22:06	  11.250	   50.000	 5.0	100.00	20.00	 8.10	2400.00	  0	  113.784	   14.487
